Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Name,Sector
2022-01-03 00:00:00-05:00,117.16999816894533,117.68000030517578,115.5999984741211,117.51000213623048,117.51000213623048,951900,AKAM,Akamai Technologies,Information Technology
2022-01-04 00:00:00-05:00,117.5,118.16999816894533,116.72000122070312,116.9499969482422,116.9499969482422,952200,AKAM,Akamai Technologies,Information Technology
2022-01-05 00:00:00-05:00,116.63999938964844,117.80999755859376,115.43000030517578,115.4800033569336,115.4800033569336,1105500,AKAM,Akamai Technologies,Information Technology
2022-01-06 00:00:00-05:00,112.4499969482422,113.88999938964844,111.0,111.87999725341795,111.87999725341795,2465400,AKAM,Akamai Technologies,Information Technology
2022-01-07 00:00:00-05:00,112.20999908447266,112.37000274658205,110.43000030517578,110.54000091552734,110.54000091552734,1320200,AKAM,Akamai Technologies,Information Technology
2022-01-10 00:00:00-05:00,109.5199966430664,112.72000122070312,109.3000030517578,112.6500015258789,112.6500015258789,1678200,AKAM,Akamai Technologies,Information Technology
2022-01-11 00:00:00-05:00,112.8000030517578,114.01000213623048,111.75,113.41999816894533,113.41999816894533,1248400,AKAM,Akamai Technologies,Information Technology
2022-01-12 00:00:00-05:00,113.61000061035156,114.7699966430664,113.33999633789062,114.11000061035156,114.11000061035156,911700,AKAM,Akamai Technologies,Information Technology
2022-01-13 00:00:00-05:00,114.23999786376952,114.80999755859376,112.6999969482422,112.91000366210938,112.91000366210938,800700,AKAM,Akamai Technologies,Information Technology
2022-01-14 00:00:00-05:00,112.5199966430664,113.44000244140624,111.91999816894533,112.62000274658205,112.62000274658205,965500,AKAM,Akamai Technologies,Information Technology
2022-01-18 00:00:00-05:00,111.80999755859376,112.37000274658205,110.83000183105467,112.08000183105467,112.08000183105467,1501900,AKAM,Akamai Technologies,Information Technology
2022-01-19 00:00:00-05:00,113.36000061035156,116.12999725341795,112.91999816894533,113.16999816894533,113.16999816894533,1599600,AKAM,Akamai Technologies,Information Technology
2022-01-20 00:00:00-05:00,113.68000030517578,115.81999969482422,113.23999786376952,113.2699966430664,113.2699966430664,1923700,AKAM,Akamai Technologies,Information Technology
2022-01-21 00:00:00-05:00,113.31999969482422,115.16999816894533,112.58000183105467,112.61000061035156,112.61000061035156,1390700,AKAM,Akamai Technologies,Information Technology
2022-01-24 00:00:00-05:00,111.4800033569336,114.37999725341795,109.47000122070312,114.19000244140624,114.19000244140624,2222600,AKAM,Akamai Technologies,Information Technology
2022-01-25 00:00:00-05:00,113.33999633789062,113.81999969482422,111.0,112.55999755859376,112.55999755859376,1333600,AKAM,Akamai Technologies,Information Technology
2022-01-26 00:00:00-05:00,113.56999969482422,113.7699966430664,109.3499984741211,109.94000244140624,109.94000244140624,1608200,AKAM,Akamai Technologies,Information Technology
2022-01-27 00:00:00-05:00,111.0,112.41999816894533,109.63999938964844,110.19000244140624,110.19000244140624,1079400,AKAM,Akamai Technologies,Information Technology
2022-01-28 00:00:00-05:00,110.06999969482422,112.25,108.66000366210938,112.16999816894533,112.16999816894533,1056900,AKAM,Akamai Technologies,Information Technology
