Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Name,Sector
2022-01-03 00:00:00-05:00,145.13999938964844,151.64999389648438,145.02000427246094,150.24000549316406,150.24000549316406,59396600,AMD,Advanced Micro Devices,Information Technology
2022-01-04 00:00:00-05:00,151.00999450683594,152.4199981689453,140.6999969482422,144.4199981689453,144.4199981689453,80200500,AMD,Advanced Micro Devices,Information Technology
2022-01-05 00:00:00-05:00,142.82000732421875,143.75999450683594,135.2899932861328,136.14999389648438,136.14999389648438,65403200,AMD,Advanced Micro Devices,Information Technology
2022-01-06 00:00:00-05:00,136.19000244140625,138.0,131.77000427246094,136.22999572753906,136.22999572753906,64802900,AMD,Advanced Micro Devices,Information Technology
2022-01-07 00:00:00-05:00,136.27999877929688,137.44000244140625,131.1300048828125,132.0,132.0,58441100,AMD,Advanced Micro Devices,Information Technology
2022-01-10 00:00:00-05:00,129.0800018310547,132.4199981689453,125.02999877929688,132.0,132.0,84671300,AMD,Advanced Micro Devices,Information Technology
2022-01-11 00:00:00-05:00,133.4499969482422,138.99000549316406,131.58999633789062,137.30999755859375,137.30999755859375,77153900,AMD,Advanced Micro Devices,Information Technology
2022-01-12 00:00:00-05:00,138.58999633789062,140.57000732421875,135.77000427246094,137.47000122070312,137.47000122070312,69669600,AMD,Advanced Micro Devices,Information Technology
2022-01-13 00:00:00-05:00,139.44000244140625,141.25,131.80999755859375,132.74000549316406,132.74000549316406,76618100,AMD,Advanced Micro Devices,Information Technology
2022-01-14 00:00:00-05:00,131.67999267578125,137.0,131.42999267578125,136.8800048828125,136.8800048828125,71078400,AMD,Advanced Micro Devices,Information Technology
2022-01-18 00:00:00-05:00,134.5,136.38999938964844,131.58999633789062,131.92999267578125,131.92999267578125,56527400,AMD,Advanced Micro Devices,Information Technology
2022-01-19 00:00:00-05:00,133.5500030517578,134.57000732421875,128.02000427246094,128.27000427246094,128.27000427246094,69831800,AMD,Advanced Micro Devices,Information Technology
2022-01-20 00:00:00-05:00,126.04000091552734,128.50999450683594,121.41000366210938,121.88999938964844,121.88999938964844,91157300,AMD,Advanced Micro Devices,Information Technology
2022-01-21 00:00:00-05:00,120.13999938964844,125.0199966430664,118.38999938964844,118.80999755859376,118.80999755859376,95685300,AMD,Advanced Micro Devices,Information Technology
2022-01-24 00:00:00-05:00,115.4000015258789,116.7699966430664,107.5,116.52999877929688,116.52999877929688,116210100,AMD,Advanced Micro Devices,Information Technology
2022-01-25 00:00:00-05:00,114.0999984741211,114.81999969482422,109.86000061035156,111.12999725341795,111.12999725341795,85102900,AMD,Advanced Micro Devices,Information Technology
2022-01-26 00:00:00-05:00,114.5500030517578,117.16000366210938,108.62999725341795,110.70999908447266,110.70999908447266,94752600,AMD,Advanced Micro Devices,Information Technology
2022-01-27 00:00:00-05:00,111.95999908447266,112.75,101.94000244140624,102.5999984741211,102.5999984741211,125954100,AMD,Advanced Micro Devices,Information Technology
2022-01-28 00:00:00-05:00,101.5500030517578,105.4000015258789,99.3499984741211,105.23999786376952,105.23999786376952,98749500,AMD,Advanced Micro Devices,Information Technology
2022-01-31 00:00:00-05:00,107.93000030517578,114.30999755859376,106.9000015258789,114.25,114.25,97206000,AMD,Advanced Micro Devices,Information Technology
2022-02-01 00:00:00-05:00,116.75,117.26000213623048,112.7300033569336,116.77999877929688,116.77999877929688,122467900,AMD,Advanced Micro Devices,Information Technology
2022-02-02 00:00:00-05:00,129.88999938964844,130.05999755859375,120.63999938964844,122.76000213623048,122.76000213623048,180065000,AMD,Advanced Micro Devices,Information Technology
2022-02-03 00:00:00-05:00,120.31999969482422,125.37000274658205,118.81999969482422,120.08000183105467,120.08000183105467,103599500,AMD,Advanced Micro Devices,Information Technology
2022-02-04 00:00:00-05:00,120.33999633789062,124.95999908447266,118.58000183105467,123.5999984741211,123.5999984741211,86212000,AMD,Advanced Micro Devices,Information Technology
