       Unnamed: 0                       Date        Open        High         Low       Close   Adj Close   Volume Symbol                Name                  Sector\r
87100          44  2022-03-08 00:00:00-05:00  405.640015  413.459991  399.440002  404.140015  404.140015   210800    TYL  Tyler Technologies  Information Technology\r
87101          45  2022-03-09 00:00:00-05:00  413.010010  422.320007  413.010010  418.649994  418.649994   146800    TYL  Tyler Technologies  Information Technology\r
87102          46  2022-03-10 00:00:00-05:00  410.769989  413.190002  404.410004  408.130005  408.130005   140200    TYL  Tyler Technologies  Information Technology\r
87103          47  2022-03-11 00:00:00-05:00  412.170013  412.170013  397.739990  398.309998  398.309998   256400    TYL  Tyler Technologies  Information Technology\r
87104          48  2022-03-14 00:00:00-04:00  398.640015  406.640015  389.459991  391.519989  391.519989   218900    TYL  Tyler Technologies  Information Technology\r
87105          49  2022-03-15 00:00:00-04:00  395.790009  404.910004  393.940002  403.329987  403.329987   195700    TYL  Tyler Technologies  Information Technology\r
87106          50  2022-03-16 00:00:00-04:00  409.380005  418.720001  398.769989  415.070007  415.070007   224300    TYL  Tyler Technologies  Information Technology\r
87107          51  2022-03-17 00:00:00-04:00  411.989990  423.890015  411.989990  423.790009  423.790009   158700    TYL  Tyler Technologies  Information Technology\r
87108          52  2022-03-18 00:00:00-04:00  423.440002  437.230011  420.339996  435.989990  435.989990   418400    TYL  Tyler Technologies  Information Technology\r
87109          53  2022-03-21 00:00:00-04:00  432.279999  436.690002  424.940002  435.559998  435.559998   176300    TYL  Tyler Technologies  Information Technology\r
87110          54  2022-03-22 00:00:00-04:00  438.989990  446.029999  434.239990  441.329987  441.329987   136500    TYL  Tyler Technologies  Information Technology\r
87111          55  2022-03-23 00:00:00-04:00  434.070007  437.350006  426.970001  428.019989  428.019989   103800    TYL  Tyler Technologies  Information Technology\r
87112          56  2022-03-24 00:00:00-04:00  430.600006  436.829987  422.920013  436.600006  436.600006   123100    TYL  Tyler Technologies  Information Technology\r
87113          57  2022-03-25 00:00:00-04:00  437.970001  437.970001  424.549988  429.519989  429.519989   111100    TYL  Tyler Technologies  Information Technology\r
87114          58  2022-03-28 00:00:00-04:00  431.209991  438.850006  430.170013  438.299988  438.299988   119800    TYL  Tyler Technologies  Information Technology\r
87115          59  2022-03-29 00:00:00-04:00  444.790009  453.029999  441.709991  451.630005  451.630005   154400    TYL  Tyler Technologies  Information Technology\r
87116          60  2022-03-30 00:00:00-04:00  445.980011  447.890015  441.529999  444.000000  444.000000   116500    TYL  Tyler Technologies  Information Technology\r
87117          61  2022-03-31 00:00:00-04:00  445.450012  451.959991  443.559998  444.890015  444.890015   314800    TYL  Tyler Technologies  Information Technology\r
87118          62  2022-04-01 00:00:00-04:00  443.440002  446.390015  439.420013  443.940002  443.940002   183400    TYL  Tyler Technologies  Information Technology\r
87119          63  2022-04-04 00:00:00-04:00  445.119995  450.510010  443.690002  444.260010  444.260010   164000    TYL  Tyler Technologies  Information Technology\r
87120          64  2022-04-05 00:00:00-04:00  443.859985  450.959991  437.019989  438.750000  438.750000   169500    TYL  Tyler Technologies  Information Technology\r
87121          65  2022-04-06 00:00:00-04:00  432.100006  433.940002  425.679993  430.339996  430.339996   175500    TYL  Tyler Technologies  Information Technology\r
87122          66  2022-04-07 00:00:00-04:00  428.059998  440.070007  427.910004  437.880005  437.880005   211800    TYL  Tyler Technologies  Information Technology\r
87123          67  2022-04-08 00:00:00-04:00  437.359985  437.359985  425.089996  425.760010  425.760010   102200    TYL  Tyler Technologies  Information Technology\r
87124          68  2022-04-11 00:00:00-04:00  422.079987  424.880005  413.230011  414.160004  414.160004   229900    TYL  Tyler Technologies  Information Technology\r
87125          69  2022-04-12 00:00:00-04:00  418.279999  426.779999  411.230011  412.230011  412.230011   110900    TYL  Tyler Technologies  Information Technology\r
87126          70  2022-04-13 00:00:00-04:00  410.950012  420.890015  409.859985  418.339996  418.339996   143700    TYL  Tyler Technologies  Information Technology\r
87127          71  2022-04-14 00:00:00-04:00  419.359985  419.359985  404.609985  404.829987  404.829987   133800    TYL  Tyler Technologies  Information Technology\r
87128          72  2022-04-18 00:00:00-04:00  406.079987  408.380005  394.679993  397.100006  397.100006   185000    TYL  Tyler Technologies  Information Technology\r
87129          73  2022-04-19 00:00:00-04:00  397.829987  411.329987  397.320007  410.790009  410.790009   149900    TYL  Tyler Technologies  Information Technology\r
87130          74  2022-04-20 00:00:00-04:00  413.880005  414.929993  405.579987  406.549988  406.549988   210100    TYL  Tyler Technologies  Information Technology\r
87131          75  2022-04-21 00:00:00-04:00  411.429993  417.079987  394.089996  396.850006  396.850006   163400    TYL  Tyler Technologies  Information Technology\r
87132          76  2022-04-22 00:00:00-04:00  395.679993  396.700012  385.000000  385.399994  385.399994   239700    TYL  Tyler Technologies  Information Technology\r
87133          77  2022-04-25 00:00:00-04:00  382.160004  396.829987  381.410004  396.450012  396.450012   443000    TYL  Tyler Technologies  Information Technology\r
87134          78  2022-04-26 00:00:00-04:00  393.989990  393.989990  374.970001  375.040009  375.040009   245800    TYL  Tyler Technologies  Information Technology\r
87135          79  2022-04-27 00:00:00-04:00  375.200012  384.059998  368.720001  370.500000  370.500000   290300    TYL  Tyler Technologies  Information Technology\r
87136          80  2022-04-28 00:00:00-04:00  383.250000  404.760010  383.250000  403.660004  403.660004   457300    TYL  Tyler Technologies  Information Technology\r
87137          81  2022-04-29 00:00:00-04:00  400.279999  408.450012  393.859985  394.709991  394.709991   447700    TYL  Tyler Technologies  Information Technology\r
87138          82  2022-05-02 00:00:00-04:00  396.109985  398.839996  385.529999  394.609985  394.609985   361700    TYL  Tyler Technologies  Information Technology\r
87139          83  2022-05-03 00:00:00-04:00  393.119995  396.029999  385.859985  387.299988  387.299988   261100    TYL  Tyler Technologies  Information Technology\r
87140          84  2022-05-04 00:00:00-04:00  386.339996  394.369995  373.579987  393.489990  393.489990   251200    TYL  Tyler Technologies  Information Technology\r
87141          85  2022-05-05 00:00:00-04:00  389.040009  392.239990  370.890015  380.209991  380.209991   329900    TYL  Tyler Technologies  Information Technology\r
87142          86  2022-05-06 00:00:00-04:00  378.609985  378.609985  362.450012  363.910004  363.910004   283000    TYL  Tyler Technologies  Information Technology\r
87143          87  2022-05-09 00:00:00-04:00  355.529999  358.109985  348.230011  354.200012  354.200012   356900    TYL  Tyler Technologies  Information Technology\r
87144          88  2022-05-10 00:00:00-04:00  354.549988  364.359985  342.100006  354.660004  354.660004   376200    TYL  Tyler Technologies  Information Technology\r
87145          89  2022-05-11 00:00:00-04:00  350.640015  359.500000  339.160004  340.480011  340.480011   381900    TYL  Tyler Technologies  Information Technology\r
87146          90  2022-05-12 00:00:00-04:00  335.850006  351.809998  333.399994  345.200012  345.200012   309800    TYL  Tyler Technologies  Information Technology\r
87147          91  2022-05-13 00:00:00-04:00  350.790009  363.829987  348.380005  358.359985  358.359985   315900    TYL  Tyler Technologies  Information Technology\r
87148          92  2022-05-16 00:00:00-04:00  352.329987  356.019989  342.679993  345.420013  345.420013   205700    TYL  Tyler Technologies  Information Technology\r
87149          93  2022-05-17 00:00:00-04:00  351.320007  354.390015  340.619995  347.070007  347.070007   360700    TYL  Tyler Technologies  Information Technology\r
87150          94  2022-05-18 00:00:00-04:00  341.429993  343.040009  327.970001  331.130005  331.130005   346300    TYL  Tyler Technologies  Information Technology\r
87151          95  2022-05-19 00:00:00-04:00  331.279999  349.700012  331.000000  340.290009  340.290009   392900    TYL  Tyler Technologies  Information Technology\r
87152          96  2022-05-20 00:00:00-04:00  345.859985  348.799988  331.480011  341.730011  341.730011   326300    TYL  Tyler Technologies  Information Technology\r
87153          97  2022-05-23 00:00:00-04:00  344.609985  344.609985  334.109985  343.369995  343.369995   252100    TYL  Tyler Technologies  Information Technology\r
87154          98  2022-05-24 00:00:00-04:00  340.000000  340.000000  330.119995  333.880005  333.880005   249200    TYL  Tyler Technologies  Information Technology\r
87155          99  2022-05-25 00:00:00-04:00  333.720001  345.850006  331.890015  342.209991  342.209991   288800    TYL  Tyler Technologies  Information Technology\r
87156         100  2022-05-26 00:00:00-04:00  345.779999  353.709991  339.799988  351.390015  351.390015   299200    TYL  Tyler Technologies  Information Technology\r
87157         101  2022-05-27 00:00:00-04:00  355.339996  364.260010  354.339996  362.480011  362.480011   376600    TYL  Tyler Technologies  Information Technology\r
87158         102  2022-05-31 00:00:00-04:00  360.880005  361.779999  352.250000  355.820007  355.820007  1738100    TYL  Tyler Technologies  Information Technology\r
87159         103  2022-06-01 00:00:00-04:00  361.190002  364.399994  342.750000  345.869995  345.869995   345800    TYL  Tyler Technologies  Information Technology\r
87160         104  2022-06-02 00:00:00-04:00  344.529999  361.519989  344.470001  361.089996  361.089996   219500    TYL  Tyler Technologies  Information Technology\r
87161         105  2022-06-03 00:00:00-04:00  354.529999  358.660004  350.700012  356.850006  356.850006   202900    TYL  Tyler Technologies  Information Technology\r
87162         106  2022-06-06 00:00:00-04:00  360.549988  363.670013  354.109985  356.420013  356.420013   146500    TYL  Tyler Technologies  Information Technology\r
87163         107  2022-06-07 00:00:00-04:00  357.670013  364.799988  355.559998  363.579987  363.579987   173200    TYL  Tyler Technologies  Information Technology\r
87164         108  2022-06-08 00:00:00-04:00  361.339996  366.559998  358.339996  363.450012  363.450012   193200    TYL  Tyler Technologies  Information Technology\r
87165         109  2022-06-09 00:00:00-04:00  361.679993  364.040009  351.589996  351.609985  351.609985   161800    TYL  Tyler Technologies  Information Technology\r
87166         110  2022-06-10 00:00:00-04:00  345.690002  345.690002  337.399994  337.519989  337.519989   224300    TYL  Tyler Technologies  Information Technology\r
87167         111  2022-06-13 00:00:00-04:00  325.239990  326.089996  314.720001  315.920013  315.920013   374400    TYL  Tyler Technologies  Information Technology\r
87168         112  2022-06-14 00:00:00-04:00  316.089996  317.690002  308.369995  310.579987  310.579987   292500    TYL  Tyler Technologies  Information Technology\r
87169         113  2022-06-15 00:00:00-04:00  315.959991  323.350006  311.339996  318.269989  318.269989   253300    TYL  Tyler Technologies  Information Technology\r
87170         114  2022-06-16 00:00:00-04:00  309.880005  312.279999  300.850006  303.390015  303.390015   291100    TYL  Tyler Technologies  Information Technology\r
87171         115  2022-06-17 00:00:00-04:00  303.640015  315.459991  303.640015  310.700012  310.700012   545700    TYL  Tyler Technologies  Information Technology\r
87172         116  2022-06-21 00:00:00-04:00  313.160004  319.600006  311.440002  311.829987  311.829987   207900    TYL  Tyler Technologies  Information Technology\r
87173         117  2022-06-22 00:00:00-04:00  307.440002  319.220001  307.440002  315.109985  315.109985   196900    TYL  Tyler Technologies  Information Technology\r
87174         118  2022-06-23 00:00:00-04:00  318.519989  328.320007  315.720001  327.260010  327.260010   212500    TYL  Tyler Technologies  Information Technology\r
87175         119  2022-06-24 00:00:00-04:00  330.850006  345.760010  329.540009  345.329987  345.329987   360400    TYL  Tyler Technologies  Information Technology\r
87176         120  2022-06-27 00:00:00-04:00  345.239990  345.239990  337.859985  341.700012  341.700012   194500    TYL  Tyler Technologies  Information Technology\r
87177         121  2022-06-28 00:00:00-04:00  341.600006  344.600006  333.920013  334.200012  334.200012   203800    TYL  Tyler Technologies  Information Technology\r
87178         122  2022-06-29 00:00:00-04:00  334.769989  337.480011  328.779999  335.329987  335.329987   192100    TYL  Tyler Technologies  Information Technology\r
87179         123  2022-06-30 00:00:00-04:00  333.000000  334.470001  325.649994  332.480011  332.480011   231900    TYL  Tyler Technologies  Information Technology\r
87180         124  2022-07-01 00:00:00-04:00  331.260010  337.179993  329.540009  333.880005  333.880005   188300    TYL  Tyler Technologies  Information Technology\r
87181         125  2022-07-05 00:00:00-04:00  328.839996  341.529999  327.089996  340.130005  340.130005   174800    TYL  Tyler Technologies  Information Technology\r
87182         126  2022-07-06 00:00:00-04:00  341.929993  343.220001  332.959991  338.670013  338.670013   273300    TYL  Tyler Technologies  Information Technology\r
87183         127  2022-07-07 00:00:00-04:00  337.399994  348.049988  337.399994  347.130005  347.130005   141800    TYL  Tyler Technologies  Information Technology\r
87184         128  2022-07-08 00:00:00-04:00  342.380005  348.549988  340.450012  346.489990  346.489990   121400    TYL  Tyler Technologies  Information Technology\r
87185         129  2022-07-11 00:00:00-04:00  343.049988  343.410004  338.140015  340.829987  340.829987    92400    TYL  Tyler Technologies  Information Technology\r
87186         130  2022-07-12 00:00:00-04:00  340.450012  343.730011  322.619995  324.190002  324.190002   184000    TYL  Tyler Technologies  Information Technology\r
87187         131  2022-07-13 00:00:00-04:00  316.899994  321.350006  313.350006  320.829987  320.829987   196100    TYL  Tyler Technologies  Information Technology\r
87188         132  2022-07-14 00:00:00-04:00  319.130005  329.420013  314.149994  328.450012  328.450012   282300    TYL  Tyler Technologies  Information Technology\r
87189         133  2022-07-15 00:00:00-04:00  333.820007  339.510010  331.480011  339.119995  339.119995   241300    TYL  Tyler Technologies  Information Technology\r
87190         134  2022-07-18 00:00:00-04:00  341.130005  346.799988  339.320007  340.179993  340.179993   315900    TYL  Tyler Technologies  Information Technology\r
87191         135  2022-07-19 00:00:00-04:00  344.200012  354.049988  342.359985  353.799988  353.799988   251800    TYL  Tyler Technologies  Information Technology\r
87192         136  2022-07-20 00:00:00-04:00  357.029999  369.220001  356.500000  365.959991  365.959991   311900    TYL  Tyler Technologies  Information Technology\r
87193         137  2022-07-21 00:00:00-04:00  364.929993  371.029999  362.769989  370.970001  370.970001   194600    TYL  Tyler Technologies  Information Technology\r
87194         138  2022-07-22 00:00:00-04:00  371.950012  375.000000  363.649994  367.309998  367.309998   159500    TYL  Tyler Technologies  Information Technology\r
87195         139  2022-07-25 00:00:00-04:00  366.440002  366.440002  361.989990  365.510010  365.510010   177300    TYL  Tyler Technologies  Information Technology\r
87196         140  2022-07-26 00:00:00-04:00  364.369995  364.369995  356.010010  358.869995  358.869995   218600    TYL  Tyler Technologies  Information Technology\r
87197         141  2022-07-27 00:00:00-04:00  364.040009  374.970001  363.279999  374.339996  374.339996   239800    TYL  Tyler Technologies  Information Technology\r
87198         142  2022-07-28 00:00:00-04:00  367.850006  399.910004  366.119995  398.350006  398.350006   370700    TYL  Tyler Technologies  Information Technology\r
87199         143  2022-07-29 00:00:00-04:00  398.160004  402.649994  393.989990  399.000000  399.000000   282900    TYL  Tyler Technologies  Information Technology\r
87200         144  2022-08-01 00:00:00-04:00  393.359985  402.899994  391.500000  401.279999  401.279999   235600    TYL  Tyler Technologies  Information Technology\r
87201         145  2022-08-02 00:00:00-04:00  395.660004  404.890015  395.130005  401.269989  401.269989   200600    TYL  Tyler Technologies  Information Technology\r
87202         146  2022-08-03 00:00:00-04:00  404.739990  412.269989  403.160004  411.739990  411.739990   191900    TYL  Tyler Technologies  Information Technology\r
87203         147  2022-08-04 00:00:00-04:00  412.779999  415.649994  408.549988  415.190002  415.190002   148500    TYL  Tyler Technologies  Information Technology\r
87204         148  2022-08-05 00:00:00-04:00  409.829987  420.899994  409.829987  418.920013  418.920013   201400    TYL  Tyler Technologies  Information Technology\r
87205         149  2022-08-08 00:00:00-04:00  421.429993  425.809998  413.170013  414.070007  414.070007   129500    TYL  Tyler Technologies  Information Technology\r
87206         150  2022-08-09 00:00:00-04:00  412.239990  412.239990  405.000000  406.470001  406.470001   180400    TYL  Tyler Technologies  Information Technology\r
87207         151  2022-08-10 00:00:00-04:00  418.220001  420.140015  413.369995  415.559998  415.559998   180000    TYL  Tyler Technologies  Information Technology\r
87208         152  2022-08-11 00:00:00-04:00  421.140015  421.140015  406.709991  407.220001  407.220001   221300    TYL  Tyler Technologies  Information Technology\r
87209         153  2022-08-12 00:00:00-04:00  410.420013  412.380005  404.480011  409.339996  409.339996   223700    TYL  Tyler Technologies  Information Technology\r
87210         154  2022-08-15 00:00:00-04:00  410.239990  415.709991  407.970001  415.429993  415.429993   150100    TYL  Tyler Technologies  Information Technology\r
87211         155  2022-08-16 00:00:00-04:00  411.839996  414.220001  408.690002  410.850006  410.850006   158300    TYL  Tyler Technologies  Information Technology\r
87212         156  2022-08-17 00:00:00-04:00  404.739990  406.630005  401.089996  404.450012  404.450012   253300    TYL  Tyler Technologies  Information Technology\r
87213         157  2022-08-18 00:00:00-04:00  405.570007  407.109985  401.570007  405.809998  405.809998   310100    TYL  Tyler Technologies  Information Technology\r
87214         158  2022-08-19 00:00:00-04:00  402.869995  402.869995  394.799988  397.299988  397.299988   197800    TYL  Tyler Technologies  Information Technology\r
87215         159  2022-08-22 00:00:00-04:00  391.239990  391.920013  388.000000  389.850006  389.850006   140500    TYL  Tyler Technologies  Information Technology\r
87216         160  2022-08-23 00:00:00-04:00  390.899994  391.809998  385.809998  387.279999  387.279999   158300    TYL  Tyler Technologies  Information Technology\r
87217         161  2022-08-24 00:00:00-04:00  390.059998  390.399994  387.329987  387.329987  387.329987   123900    TYL  Tyler Technologies  Information Technology\r
87218         162  2022-08-25 00:00:00-04:00  390.070007  395.279999  386.890015  394.750000  394.750000   149000    TYL  Tyler Technologies  Information Technology\r
87219         163  2022-08-26 00:00:00-04:00  394.739990  394.739990  378.130005  378.260010  378.260010   158600    TYL  Tyler Technologies  Information Technology\r
87220         164  2022-08-29 00:00:00-04:00  373.100006  379.359985  372.940002  375.959991  375.959991   123900    TYL  Tyler Technologies  Information Technology\r
87221         165  2022-08-30 00:00:00-04:00  379.869995  380.970001  371.140015  373.899994  373.899994   131900    TYL  Tyler Technologies  Information Technology\r
87222         166  2022-08-31 00:00:00-04:00  379.000000  379.000000  371.299988  371.510010  371.510010   217400    TYL  Tyler Technologies  Information Technology\r
87223         167  2022-09-01 00:00:00-04:00  367.549988  368.209991  358.089996  366.989990  366.989990   235600    TYL  Tyler Technologies  Information Technology\r
87224         168  2022-09-02 00:00:00-04:00  372.450012  373.309998  361.859985  363.670013  363.670013   117800    TYL  Tyler Technologies  Information Technology\r
87225         169  2022-09-06 00:00:00-04:00  363.670013  367.250000  360.609985  363.589996  363.589996   123600    TYL  Tyler Technologies  Information Technology\r
87226         170  2022-09-07 00:00:00-04:00  364.709991  374.869995  361.910004  373.709991  373.709991   161200    TYL  Tyler Technologies  Information Technology\r
87227         171  2022-09-08 00:00:00-04:00  370.500000  381.209991  370.070007  380.239990  380.239990   168600    TYL  Tyler Technologies  Information Technology\r
87228         172  2022-09-09 00:00:00-04:00  382.480011  386.839996  381.549988  385.190002  385.190002   150600    TYL  Tyler Technologies  Information Technology\r
87229         173  2022-09-12 00:00:00-04:00  388.390015  390.399994  383.839996  386.859985  386.859985   150000    TYL  Tyler Technologies  Information Technology\r
87230         174  2022-09-13 00:00:00-04:00  373.700012  374.250000  363.790009  364.559998  364.559998   180700    TYL  Tyler Technologies  Information Technology\r
87231         175  2022-09-14 00:00:00-04:00  364.670013  370.320007  364.089996  368.540009  368.540009   179200    TYL  Tyler Technologies  Information Technology\r
87232         176  2022-09-15 00:00:00-04:00  364.630005  370.010010  362.220001  362.760010  362.760010   181000    TYL  Tyler Technologies  Information Technology\r
87233         177  2022-09-16 00:00:00-04:00  360.239990  361.700012  354.910004  360.980011  360.980011   335400    TYL  Tyler Technologies  Information Technology\r
87234         178  2022-09-19 00:00:00-04:00  357.799988  362.329987  357.339996  362.200012  362.200012   213800    TYL  Tyler Technologies  Information Technology\r
87235         179  2022-09-20 00:00:00-04:00  359.970001  359.970001  352.529999  353.859985  353.859985   125800    TYL  Tyler Technologies  Information Technology\r
87236         180  2022-09-21 00:00:00-04:00  356.820007  363.910004  351.269989  351.299988  351.299988   122100    TYL  Tyler Technologies  Information Technology\r
87237         181  2022-09-22 00:00:00-04:00  350.000000  350.480011  340.920013  342.489990  342.489990   163900    TYL  Tyler Technologies  Information Technology\r
87238         182  2022-09-23 00:00:00-04:00  339.609985  341.410004  336.890015  341.119995  341.119995   156000    TYL  Tyler Technologies  Information Technology\r
87239         183  2022-09-26 00:00:00-04:00  342.049988  347.529999  340.130005  342.750000  342.750000   196000    TYL  Tyler Technologies  Information Technology\r
87240         184  2022-09-27 00:00:00-04:00  347.679993  348.369995  338.420013  341.750000  341.750000   151600    TYL  Tyler Technologies  Information Technology\r
87241         185  2022-09-28 00:00:00-04:00  344.200012  349.100006  340.820007  347.079987  347.079987   160800    TYL  Tyler Technologies  Information Technology\r
87242         186  2022-09-29 00:00:00-04:00  343.420013  347.970001  340.899994  347.700012  347.700012   164000    TYL  Tyler Technologies  Information Technology\r
87243         187  2022-09-30 00:00:00-04:00  346.399994  353.049988  346.160004  347.500000  347.500000   321300    TYL  Tyler Technologies  Information Technology\r
87244         188  2022-10-03 00:00:00-04:00  349.000000  352.820007  342.489990  349.200012  349.200012   220700    TYL  Tyler Technologies  Information Technology\r
87245         189  2022-10-04 00:00:00-04:00  355.459991  363.000000  355.459991  362.890015  362.890015   211900    TYL  Tyler Technologies  Information Technology\r
87246         190  2022-10-05 00:00:00-04:00  357.670013  369.149994  357.670013  367.269989  367.269989   172400    TYL  Tyler Technologies  Information Technology\r
87247         191  2022-10-06 00:00:00-04:00  367.200012  371.440002  365.869995  366.000000  366.000000   174100    TYL  Tyler Technologies  Information Technology\r
87248         192  2022-10-07 00:00:00-04:00  359.779999  363.489990  351.429993  352.950012  352.950012   197200    TYL  Tyler Technologies  Information Technology\r
87249         193  2022-10-10 00:00:00-04:00  354.440002  354.440002  343.540009  343.540009  343.540009   243600    TYL  Tyler Technologies  Information Technology\r
87250         194  2022-10-11 00:00:00-04:00  342.369995  342.369995  326.929993  329.760010  329.760010   214600    TYL  Tyler Technologies  Information Technology\r
